t_yr,body,a_au,e,inc_deg,Omega_deg,omega_deg,f_deg
160.0,Dante,0.0006691062699483257,0.027756600662167574,72.01357,-152.91992,20.52375,349.45941
160.0,Hades,0.0009041317145686858,0.04972484717423256,56.88032,-147.23087,235.38643,4.44938
160.0,Pandora,0.0016874064562709464,0.001245684622027279,72.53608,-151.0749,64.80266,78.14057
160.0,Cassandra,0.003907362283384182,0.05245972471715451,117.88563,27.93279,239.56517,159.63941
160.0,Chaos,0.010358337841282114,0.09587267905899483,119.79936,27.20602,353.58991,287.62475
165.0,Alpha Centauri B,23.652028815020216,0.5170996371214133,79.20703,-155.13643,231.83671,52.99459
165.0,Alpha Centauri A b,1.605313154213742,0.09322071051016396,63.53727,-151.77355,308.08797,6.00694
165.0,Dante,0.0006695483552036169,0.025098983730852016,68.92397,-147.50778,52.40365,331.42521
165.0,Hades,0.0009031880805599214,0.04282499536601482,58.38258,-163.44286,317.21474,15.2255
165.0,Pandora,0.0016877369271879183,0.002152342827867537,69.10957,-146.10238,348.11054,48.1844
165.0,Cassandra,0.003911898015159036,0.041002812195227445,113.29823,25.48081,101.22495,22.70854
165.0,Chaos,0.01005361850507756,0.1034615790226986,119.86868,25.1036,22.68412,102.18477
170.0,Alpha Centauri B,23.554994170305246,0.5161089528813513,79.22033,-155.15157,231.54055,97.27068
170.0,Alpha Centauri A b,1.612098467178855,0.08753347217721065,63.40997,-151.58309,314.2487,204.28784
170.0,Dante,0.0006677278759950425,0.004805358537395579,62.96064,-145.16806,11.26059,335.00665
170.0,Hades,0.0009054585685349522,0.049478790089978804,71.10451,-160.10439,43.83472,95.64314
170.0,Pandora,0.001687330878599542,0.0037089865617320893,63.32755,-143.88261,218.64247,71.30594
170.0,Cassandra,0.0039146419390748526,0.04397545207123473,119.11106,23.87912,344.87293,220.65427
170.0,Chaos,0.010083401620995176,0.11775757247828607,118.25449,23.54584,65.42811,221.04471
175.0,Alpha Centauri B,23.614643386273773,0.5154132451393486,79.19436,-155.14294,231.83523,121.14125
175.0,Alpha Centauri A b,1.6155306303723376,0.09555998517171753,63.39792,-151.59273,317.77755,65.22947
175.0,Dante,0.0006681705412820363,0.017749891270642894,56.25902,-148.53374,138.70977,321.4096
175.0,Hades,0.0009065716449050976,0.05494717085699808,68.88219,-145.78804,126.0782,80.179
175.0,Pandora,0.001687102533188258,0.0033633612603061924,57.64448,-145.35641,123.74489,61.70165
175.0,Cassandra,0.003924320862561561,0.05528055458676049,116.83975,29.22027,201.23455,102.76859
175.0,Chaos,0.010437513755443748,0.11950112825148636,116.378,23.01533,97.93351,24.61658
180.0,Alpha Centauri B,23.571591875601115,0.5170539635890986,79.22202,-155.14329,231.59298,137.40345
180.0,Alpha Centauri A b,1.6138647135826296,0.09185331760963102,63.42891,-151.58672,311.65309,261.99463
180.0,Dante,0.0006686596536812667,0.025504527665752723,54.45746,-157.72412,213.9242,334.62271
180.0,Hades,0.0009043811662914333,0.04908073397933449,55.34921,-146.40435,195.85032,100.86082
180.0,Pandora,0.00168685147652986,0.0045941692139060495,53.82403,-151.03455,47.58898,35.46089
180.0,Cassandra,0.0039411719249052655,0.04136483510830344,115.92508,22.48105,51.32052,328.75382
180.0,Chaos,0.010517967644651485,0.06332107535004715,114.64593,24.15806,116.25893,182.25942
185.0,Alpha Centauri B,23.592044479828623,0.5151261793427611,79.21011,-155.14456,231.68924,149.47806
185.0,Alpha Centauri A b,1.6083798170550891,0.08641906811680758,63.45441,-151.55216,314.85656,128.04481
185.0,Dante,0.0006685619910800373,0.02777748203037027,59.62625,-164.46973,293.228,356.70307
185.0,Hades,0.0009038125885281376,0.054437256428166714,55.06132,-163.62113,281.44369,102.06478
185.0,Pandora,0.0016872037813304857,0.004638061048411217,53.37349,-158.29368,303.43079,38.69909
185.0,Cassandra,0.003953032154363094,0.04093886958552385,120.67024,25.41009,310.03259,161.8377
185.0,Chaos,0.01030947740211518,0.1047856116204437,113.27609,25.96583,137.63186,337.35432
190.0,Alpha Centauri B,23.5880829882804,0.5167847941724129,79.20013,-155.15119,231.73648,159.56073
190.0,Alpha Centauri A b,1.598699831387891,0.08789501174874084,63.46636,-151.52745,317.48467,321.85287
190.0,Dante,0.0006685905557535882,0.027119992962738974,67.2258,-163.77312,357.2998,10.90787
190.0,Hades,0.0009038750851652532,0.05109975418656931,68.87764,-164.30941,0.19908,102.74788
190.0,Pandora,0.0016871446199239345,0.0033122019469372433,56.97555,-164.21692,209.89799,30.00635
190.0,Cassandra,0.003970770046260705,0.061394049966639275,114.95314,25.89393,158.18596,45.06556
190.0,Chaos,0.009996951641345864,0.12398458958920211,113.27716,28.03269,167.33853,145.25849
195.0,Alpha Centauri B,23.581078116842956,0.5160054142144475,79.22474,-155.13181,231.59903,168.7119
195.0,Alpha Centauri A b,1.5948899389085838,0.09688737223099628,63.46455,-151.5254,313.97414,181.34292
195.0,Dante,0.0006684965083303019,0.021298563721110515,71.6823,-157.42258,64.60155,29.52896
195.0,Hades,0.0009023737159404331,0.0489950567259922,71.34462,-150.81206,70.36161,110.70652
195.0,Pandora,0.0016873047150200596,0.004983239092123595,62.54773,-166.57806,108.51913,27.31443
195.0,Cassandra,0.0039870966790694394,0.03608150454739194,117.61497,20.4817,358.18919,280.92421
195.0,Chaos,0.010123323346830847,0.11159203977492765,114.21655,29.98516,207.38899,267.59243
200.0,Alpha Centauri B,23.602624360229868,0.5151789758816867,79.19109,-155.16655,231.76658,177.01441
200.0,Alpha Centauri A b,1.5945287666082462,0.08557354264510664,63.51399,-151.53904,310.68893,41.36938
200.0,Dante,0.0006680033547295996,0.019474602575171005,70.78108,-150.4765,5.33812,317.7177
200.0,Hades,0.000903896640155393,0.04772824069619042,58.6847,-146.62149,138.29438,321.36737
200.0,Pandora,0.0016871564510763755,0.005720208241030608,68.22923,-164.62654,356.06149,35.40798
200.0,Cassandra,0.003995394906169748,0.046611719839872834,117.75206,26.97771,277.46504,101.80105
200.0,Chaos,0.01057712995112489,0.10459403454819005,116.00012,30.60063,255.53277,63.51027
